Timestamp,Usia,JK,Sekolah,Kelas,Jumlah uang bulanan,"Seberapa besar pengaruh teman-teman Anda dalam pengambilan keputusan sehari-hari (contohnya dalam memilih pakaian, tempat nongkrong dan barang yang ingin dibeli)?",Seberapa besar rasa takut Anda merasa ditolak dalam pertemanan jika dianggap ketinggalan tren atau tidak mengikuti gaya teman-teman Anda?,"Seberapa sering Anda membeli suatu barang karena diajak atau dipengaruhi oleh teman Anda, bukan karena kebutuhan pribadi?",Dalam seminggu berapa kali Anda biasanya keluar untuk nongkrong  bersama teman?,Media sosial yang sering digunakan,Lama rata-rata Anda menggunakan media sosial,Seberapa besar pengaruh rekomendasi influencer terhadap pilihan belanja atau gaya hidup Anda?,"Dalam satu bulan, berapa kali Anda melakukan pembelian melalui platform belanja online seperti Shopee, Tokopedia dan Tiktok Shop?",Seberapa sering Anda makan atau membeli jajanan diluar rumah dalam seminggu?,Total pengeluaran dalam satu bulan,"Seberapa sering Anda membeli barang dalam satu bulan (termasuk jajan, nongkrong, belanja dan kebutuhan lainnya)?",Seberapa sering Anda membeli barang secara spontan tanpa perencanaan sebelumnya (impulsive buying)?,Saya merasa perlu membeli barang-barang yang sedang tren agar saya dapat diterima dalam kelompok pertemanan saya,"Sebagian besar uang saku saya habis karena kegiatan bersama teman, seperti nongkrong, makan diluar atau mengikuti tren lain?",Saya sering merasa terdorong untuk mencoba tempat-tempat yang sedang tren di media sosial karena banyak teman saya yang melakukannya,Saya rela mengurangi atau menghemat uang makan dan transportasi agar bisa membeli barang atau mengikuti tren yang sedang populer di sekolah,Frekuensi saya nongkrong di kafe atau tempat hangout tertentu meningkat karena sering diajak atau dipengaruhi oleh teman,Sekolah_Clean,Rasio_Pengeluaran,Status_Keuangan,Medsoc_Discord,Medsoc_Facebook,Medsoc_Instagram,Medsoc_Line,Medsoc_Pinterest,Medsoc_Talkin,Medsoc_Telegram,Medsoc_Threads,Medsoc_Tidak Ada,Medsoc_TikTok,Medsoc_Twitter/X,Medsoc_VK,Medsoc_WeChat,Medsoc_WhatsApp,Medsoc_Yeetalk,Medsoc_YouTube
2025-11-28 11:28:35.964,16.0,Perempuan,SMA N 1 SILAEN,XI,250000.0,Sedikit,Tidak Takut Sama Sekali,Kadang-Kadang,1-2 kali per minggu,Instagram,1–2 jam per hari,Tidak Sama Sekali,1-2 kali per bulan,Kadang-kadang,260000.0,Jarang,Tidak Pernah,Sangat Tidak Setuju,Tidak Setuju,Netral,Netral,Tidak Setuju,SMA N 1 SILAEN,1.04,Defisit (Nombok),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 11:28:36.273,16.0,Perempuan,SMA N 1 SILAEN,XI,250000.0,Sedikit,Tidak Takut Sama Sekali,Jarang,0 kali / Tidak pernah,WhatsApp,1–2 jam per hari,Tidak Sama Sekali,0 kali /  Tidak pernah,Jarang,250000.0,Jarang,Tidak Pernah,Netral,Netral,Netral,Setuju,Netral,SMA N 1 SILAEN,1.0,Boros,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-28 11:28:36.904,16.0,Perempuan,SMA N 1 SILAEN,XI,200000.0,Cukup,Tidak Takut Sama Sekali,Jarang,3-4 kali per minggu,Instagram,< 1 jam per hari,Sedikit,1-2 kali per bulan,Kadang-kadang,200000.0,Kadang-kadang,Jarang,Tidak Setuju,Netral,Netral,Tidak Setuju,Netral,SMA N 1 SILAEN,1.0,Boros,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 11:28:42.071,15.0,Laki-laki,SMA N 1 SILAEN,XI,300000.0,Tidak Sama Sekali,Tidak Takut Sama Sekali,Kadang-Kadang,0 kali / Tidak pernah,"Instagram, Facebook, TikTok",3–4 jam per hari,Tidak Sama Sekali,1-2 kali per bulan,Kadang-kadang,300000.0,Jarang,Tidak Pernah,Sangat Tidak Setuju,Netral,Netral,Netral,Netral,SMA N 1 SILAEN,1.0,Boros,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-11-28 11:28:44.539,16.0,Perempuan,SMA N 1 SILAEN,XI,250000.0,Sedikit,Tidak Takut Sama Sekali,Kadang-Kadang,0 kali / Tidak pernah,TikTok,3–4 jam per hari,Tidak Sama Sekali,1-2 kali per bulan,Kadang-kadang,250000.0,Sering,Jarang,Sangat Tidak Setuju,Netral,Tidak Setuju,Netral,Tidak Setuju,SMA N 1 SILAEN,1.0,Boros,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-11-28 11:28:46.744,16.0,Perempuan,SMA N 1 SILAEN,XII,450000.0,Tidak Sama Sekali,Tidak Takut Sama Sekali,Jarang,1-2 kali per minggu,"Instagram, WhatsApp, TikTok",1–2 jam per hari,Tidak Sama Sekali,0 kali /  Tidak pernah,Jarang,150000.0,Tidak Pernah,Jarang,Sangat Tidak Setuju,Tidak Setuju,Netral,Netral,Sangat Tidak Setuju,SMA N 1 SILAEN,0.3333333333333333,Hemat,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-11-28 11:28:52.257,16.0,Perempuan,SMA N 1 SILAEN,XI,300000.0,Cukup,Tidak Takut Sama Sekali,Kadang-Kadang,1-2 kali per minggu,Instagram,3–4 jam per hari,Sedikit,1-2 kali per bulan,Sering,200000.0,Sering,Jarang,Tidak Setuju,Setuju,Tidak Setuju,Tidak Setuju,Netral,SMA N 1 SILAEN,0.6666666666666666,Wajar,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 11:28:55.596,15.0,Perempuan,SMA N 1 LAGUBOTI,XI,400000.0,Cukup,Tidak Takut Sama Sekali,Kadang-Kadang,1-2 kali per minggu,Instagram,3–4 jam per hari,Sedikit,1-2 kali per bulan,Sering,250000.0,Sering,Jarang,Tidak Setuju,Setuju,Netral,Tidak Setuju,Netral,SMA N 1 LAGUBOTI,0.625,Wajar,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 11:28:56.683,16.0,Perempuan,SMA N 1 SILAEN,XI,300000.0,Tidak Sama Sekali,Tidak Takut Sama Sekali,Kadang-Kadang,1-2 kali per minggu,TikTok,1–2 jam per hari,Sedikit,3-4 kali per bulan,Sering,700000.0,Sering,Tidak Pernah,Sangat Tidak Setuju,Netral,Netral,Setuju,Netral,SMA N 1 SILAEN,2.3333333333333335,Defisit (Nombok),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-11-28 11:28:59.833,16.0,Perempuan,SMA N 1 SILAEN,XI,200000.0,Sedikit,Tidak Takut Sama Sekali,Jarang,0 kali / Tidak pernah,Tidak Ada,3–4 jam per hari,Tidak Sama Sekali,0 kali /  Tidak pernah,Kadang-kadang,200000.0,Tidak Pernah,Tidak Pernah,Netral,Netral,Netral,Netral,Netral,SMA N 1 SILAEN,1.0,Boros,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-11-28 11:29:02.620,16.0,Perempuan,SMA N 1 SILAEN,XI,100000.0,Cukup,Sedikit Takut,Jarang,1-2 kali per minggu,"Instagram, WhatsApp, TikTok",3–4 jam per hari,Sangat Banyak,3-4 kali per bulan,Sering,150000.0,Kadang-kadang,Jarang,Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,Netral,SMA N 1 SILAEN,1.5,Defisit (Nombok),0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-11-28 11:29:03.799,17.0,Perempuan,SMA N 1 SILAEN,XII,100000.0,Tidak Sama Sekali,Tidak Takut Sama Sekali,Jarang,0 kali / Tidak pernah,"Instagram, WhatsApp",< 1 jam per hari,Banyak,3-4 kali per bulan,Jarang,200000.0,Jarang,Jarang,Netral,Netral,Netral,Tidak Setuju,Netral,SMA N 1 SILAEN,2.0,Defisit (Nombok),0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-28 11:29:06.102,16.0,Laki-laki,SMA N 1 SILAEN,XI,300000.0,Tidak Sama Sekali,Tidak Takut Sama Sekali,Jarang,1-2 kali per minggu,TikTok,3–4 jam per hari,Sedikit,1-2 kali per bulan,Kadang-kadang,300000.0,Jarang,Jarang,Netral,Netral,Netral,Netral,Netral,SMA N 1 SILAEN,1.0,Boros,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-11-28 11:29:26.978,16.0,Laki-laki,SMA N 1 SILAEN,XI,200000.0,Cukup,Tidak Takut Sama Sekali,Kadang-Kadang,1-2 kali per minggu,WhatsApp,3–4 jam per hari,Sedikit,0 kali /  Tidak pernah,Sering,300000.0,Sering,Jarang,Netral,Netral,Netral,Netral,Netral,SMA N 1 SILAEN,1.5,Defisit (Nombok),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-28 11:29:37.920,16.0,Laki-laki,SMA N 1 SILAEN,XI,150000.0,Cukup,Tidak Takut Sama Sekali,Jarang,1-2 kali per minggu,WhatsApp,3–4 jam per hari,Cukup,1-2 kali per bulan,Kadang-kadang,150000.0,Jarang,Tidak Pernah,Sangat Tidak Setuju,Netral,Sangat Tidak Setuju,Sangat Tidak Setuju,Netral,SMA N 1 SILAEN,1.0,Boros,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-28 11:29:49.418,16.0,Perempuan,SMA N 1 SILAEN,XI,220000.0,Banyak,Takut,Sangat Sering,0 kali / Tidak pernah,Instagram,5–6 jam per hari,Sedikit,1-2 kali per bulan,Kadang-kadang,150000.0,Sering,Sering,Netral,Netral,Setuju,Netral,Sangat Tidak Setuju,SMA N 1 SILAEN,0.6818181818181818,Wajar,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 11:29:52.497,16.0,Laki-laki,SMA N 1 SILAEN,XI,100000.0,Cukup,Tidak Takut Sama Sekali,Kadang-Kadang,1-2 kali per minggu,WhatsApp,< 1 jam per hari,Sedikit,0 kali /  Tidak pernah,Jarang,500000.0,Jarang,Jarang,Tidak Setuju,Netral,Netral,Netral,Netral,SMA N 1 SILAEN,5.0,Defisit (Nombok),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-28 11:29:54.408,16.0,Perempuan,SMA N 1 SILAEN,XI,125000.0,Cukup,Cukup Takut,Jarang,1-2 kali per minggu,"Instagram, WhatsApp",< 1 jam per hari,Sedikit,1-2 kali per bulan,Jarang,200000.0,Jarang,Kadang-Kadang,Sangat Tidak Setuju,Netral,Netral,Netral,Netral,SMA N 1 SILAEN,1.6,Defisit (Nombok),0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-28 11:29:57.185,16.0,Perempuan,SMA N 1 SILAEN,XI,500000.0,Sedikit,Tidak Takut Sama Sekali,Kadang-Kadang,1-2 kali per minggu,Instagram,3–4 jam per hari,Sedikit,1-2 kali per bulan,Kadang-kadang,300000.0,Jarang,Jarang,Sangat Tidak Setuju,Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,SMA N 1 SILAEN,0.6,Wajar,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 11:30:04.050,17.0,Perempuan,SMA N 1 SILAEN,XI,200000.0,Cukup,Sedikit Takut,Kadang-Kadang,1-2 kali per minggu,"Instagram, WhatsApp",1–2 jam per hari,Cukup,1-2 kali per bulan,Kadang-kadang,200000.0,Sering,Jarang,Netral,Netral,Setuju,Setuju,Netral,SMA N 1 SILAEN,1.0,Boros,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-28 11:30:04.914,17.0,Perempuan,SMA N 1 SILAEN,XII,250000.0,Banyak,Cukup Takut,Sering,1-2 kali per minggu,"Instagram, WhatsApp, TikTok",1–2 jam per hari,Cukup,1-2 kali per bulan,Sering,200000.0,Sering,Tidak Pernah,Netral,Netral,Setuju,Netral,Netral,SMA N 1 SILAEN,0.8,Wajar,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-11-28 11:30:07.927,16.0,Perempuan,SMA N 1 SILAEN,XI,400000.0,Tidak Sama Sekali,Sedikit Takut,Jarang,0 kali / Tidak pernah,Instagram,< 1 jam per hari,Tidak Sama Sekali,0 kali /  Tidak pernah,Jarang,200000.0,Tidak Pernah,Tidak Pernah,Tidak Setuju,Tidak Setuju,Tidak Setuju,Tidak Setuju,Tidak Setuju,SMA N 1 SILAEN,0.5,Wajar,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 11:30:10.891,16.0,Perempuan,SMA N 1 SILAEN,XI,450000.0,Banyak,Sedikit Takut,Tidak Pernah,1-2 kali per minggu,"Instagram, WhatsApp, TikTok",3–4 jam per hari,Sedikit,3-4 kali per bulan,Kadang-kadang,200000.0,Sangat Sering,Jarang,Netral,Setuju,Netral,Tidak Setuju,Netral,SMA N 1 SILAEN,0.4444444444444444,Hemat,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-11-28 11:30:12.137,17.0,Perempuan,SMA N 1 SILAEN,XI,600000.0,Sedikit,Sedikit Takut,Jarang,0 kali / Tidak pernah,Tidak Ada,3–4 jam per hari,Sedikit,0 kali /  Tidak pernah,Sering,300000.0,Sering,Jarang,Tidak Setuju,Netral,Tidak Setuju,Netral,Tidak Setuju,SMA N 1 SILAEN,0.5,Wajar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-11-28 11:30:13.482,17.0,Laki-laki,SMA N 1 SILAEN,XI,310000.0,Cukup,Cukup Takut,Jarang,1-2 kali per minggu,WhatsApp,3–4 jam per hari,Cukup,1-2 kali per bulan,Kadang-kadang,310000.0,Kadang-kadang,Jarang,Netral,Netral,Netral,Netral,Netral,SMA N 1 SILAEN,1.0,Boros,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-28 11:30:31.666,17.0,Perempuan,SMA N 1 SILAEN,XI,100000.0,Sedikit,Takut,Jarang,0 kali / Tidak pernah,"Instagram, Facebook, WhatsApp, TikTok",1–2 jam per hari,Sedikit,1-2 kali per bulan,Jarang,150000.0,Jarang,Tidak Pernah,Tidak Setuju,Tidak Setuju,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,SMA N 1 SILAEN,1.5,Defisit (Nombok),0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-11-28 11:30:38.497,16.0,Perempuan,SMA N 1 SILAEN,XI,200000.0,Sedikit,Tidak Takut Sama Sekali,Kadang-Kadang,0 kali / Tidak pernah,Instagram,3–4 jam per hari,Sedikit,1-2 kali per bulan,Kadang-kadang,150000.0,Kadang-kadang,Tidak Pernah,Tidak Setuju,Tidak Setuju,Tidak Setuju,Tidak Setuju,Tidak Setuju,SMA N 1 SILAEN,0.75,Wajar,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 11:30:42.694,19.0,Laki-laki,SMA N 1 SILAEN,XI,100000.0,Cukup,Cukup Takut,Jarang,7 kali atau lebih,"Instagram, Facebook, WhatsApp, TikTok",5–6 jam per hari,Sedikit,1-2 kali per bulan,Kadang-kadang,300000.0,Sering,Jarang,Tidak Setuju,Tidak Setuju,Tidak Setuju,Tidak Setuju,Netral,SMA N 1 SILAEN,3.0,Defisit (Nombok),0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-11-28 11:31:14.482,15.0,Laki-laki,SMA N 1 SILAEN,XI,100000.0,Tidak Sama Sekali,Tidak Takut Sama Sekali,Jarang,0 kali / Tidak pernah,"Instagram, WhatsApp",> 6 jam per hari,Tidak Sama Sekali,1-2 kali per bulan,Jarang,100000.0,Kadang-kadang,Tidak Pernah,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,SMA N 1 SILAEN,1.0,Boros,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-28 11:31:16.562,17.0,Perempuan,SMA N 1 SILAEN,XII,100000.0,Banyak,Cukup Takut,Kadang-Kadang,1-2 kali per minggu,"Instagram, WhatsApp, TikTok",1–2 jam per hari,Cukup,0 kali /  Tidak pernah,Kadang-kadang,150000.0,Sering,Jarang,Netral,Netral,Setuju,Netral,Netral,SMA N 1 SILAEN,1.5,Defisit (Nombok),0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-11-28 11:31:17.312,16.0,Laki-laki,SMA N 1 SILAEN,XI,100000.0,Cukup,Tidak Takut Sama Sekali,Jarang,0 kali / Tidak pernah,"Instagram, WhatsApp",> 6 jam per hari,Tidak Sama Sekali,1-2 kali per bulan,Jarang,250000.0,Jarang,Tidak Pernah,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,SMA N 1 SILAEN,2.5,Defisit (Nombok),0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-28 11:31:32.406,16.0,Laki-laki,SMA N 1 SILAEN,XI,400000.0,Cukup,Cukup Takut,Kadang-Kadang,3-4 kali per minggu,Instagram,5–6 jam per hari,Cukup,1-2 kali per bulan,Sering,300000.0,Sering,Jarang,Netral,Setuju,Netral,Setuju,Netral,SMA N 1 SILAEN,0.75,Wajar,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 11:31:37.476,16.0,Perempuan,SMA N 1 SILAEN,XI,300000.0,Sedikit,Tidak Takut Sama Sekali,Jarang,1-2 kali per minggu,WhatsApp,1–2 jam per hari,Sedikit,1-2 kali per bulan,Jarang,300000.0,Jarang,Tidak Pernah,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,Netral,SMA N 1 SILAEN,1.0,Boros,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-28 11:32:27.520,15.0,Perempuan,SMA N 1 SILAEN,XI,300000.0,Cukup,Sedikit Takut,Jarang,1-2 kali per minggu,"Instagram, WhatsApp, TikTok",3–4 jam per hari,Cukup,1-2 kali per bulan,Kadang-kadang,300000.0,Sering,Jarang,Netral,Tidak Setuju,Netral,Netral,Tidak Setuju,SMA N 1 SILAEN,1.0,Boros,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-11-28 11:32:54.533,17.0,Perempuan,SMA N 1 SILAEN,XI,300000.0,Cukup,Tidak Takut Sama Sekali,Jarang,0 kali / Tidak pernah,Instagram,3–4 jam per hari,Sedikit,1-2 kali per bulan,Kadang-kadang,300000.0,Kadang-kadang,Tidak Pernah,Tidak Setuju,Tidak Setuju,Tidak Setuju,Tidak Setuju,Tidak Setuju,SMA N 1 SILAEN,1.0,Boros,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 11:33:14.466,16.0,Laki-laki,SMA N 1 SILAEN,XI,100000.0,Sedikit,Tidak Takut Sama Sekali,Tidak Pernah,1-2 kali per minggu,Instagram,< 1 jam per hari,Sedikit,0 kali /  Tidak pernah,Kadang-kadang,50000.0,Kadang-kadang,Tidak Pernah,Tidak Setuju,Tidak Setuju,Netral,Netral,Tidak Setuju,SMA N 1 SILAEN,0.5,Wajar,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 11:33:15.183,16.0,Perempuan,SMA N 1 SILAEN,XI,100000.0,Sedikit,Tidak Takut Sama Sekali,Jarang,1-2 kali per minggu,TikTok,5–6 jam per hari,Cukup,1-2 kali per bulan,Kadang-kadang,200000.0,Kadang-kadang,Jarang,Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,Sangat Tidak Setuju,SMA N 1 SILAEN,2.0,Defisit (Nombok),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-11-28 11:33:43.579,18.0,Perempuan,SMA N 1 SILAEN,XII,200000.0,Tidak Sama Sekali,Tidak Takut Sama Sekali,Jarang,1-2 kali per minggu,"Instagram, TikTok",1–2 jam per hari,Sangat Banyak,5-6 kali per bulan,Sangat Sering,100000.0,Sangat Sering,Sering,Netral,Netral,Tidak Setuju,Sangat Tidak Setuju,Sangat Setuju,SMA N 1 SILAEN,0.5,Wajar,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-11-28 11:33:57.429,16.0,Perempuan,SMA N 1 SILAEN,XI,300000.0,Sedikit,Tidak Takut Sama Sekali,Kadang-Kadang,1-2 kali per minggu,"Instagram, Facebook, WhatsApp, TikTok",3–4 jam per hari,Tidak Sama Sekali,0 kali /  Tidak pernah,Sering,600000.0,Kadang-kadang,Tidak Pernah,Sangat Tidak Setuju,Tidak Setuju,Netral,Netral,Netral,SMA N 1 SILAEN,2.0,Defisit (Nombok),0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-11-28 11:33:58.155,16.0,Perempuan,SMA N 1 SILAEN,XI,300000.0,Cukup,Sedikit Takut,Kadang-Kadang,1-2 kali per minggu,"Instagram, WhatsApp",3–4 jam per hari,Tidak Sama Sekali,0 kali /  Tidak pernah,Sering,600000.0,Kadang-kadang,Tidak Pernah,Sangat Tidak Setuju,Tidak Setuju,Netral,Netral,Netral,SMA N 1 SILAEN,2.0,Defisit (Nombok),0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-28 11:34:10.519,16.0,Perempuan,SMA N 1 SILAEN,XI,100000.0,Sedikit,Tidak Takut Sama Sekali,Kadang-Kadang,1-2 kali per minggu,Instagram,3–4 jam per hari,Tidak Sama Sekali,1-2 kali per bulan,Kadang-kadang,230000.0,Jarang,Tidak Pernah,Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,Netral,Netral,SMA N 1 SILAEN,2.3,Defisit (Nombok),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 11:34:29.500,17.0,Perempuan,SMA N 1 SILAEN,XII,200000.0,Cukup,Tidak Takut Sama Sekali,Tidak Pernah,0 kali / Tidak pernah,"Instagram, WhatsApp, TikTok",1–2 jam per hari,Sedikit,0 kali /  Tidak pernah,Jarang,100000.0,Jarang,Tidak Pernah,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,SMA N 1 SILAEN,0.5,Wajar,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-11-28 11:34:32.336,17.0,Laki-laki,SMA N 1 SILAEN,XI,400000.0,Cukup,Sedikit Takut,Kadang-Kadang,3-4 kali per minggu,WhatsApp,1–2 jam per hari,Cukup,3-4 kali per bulan,Jarang,500000.0,Jarang,Sering,Setuju,Netral,Setuju,Setuju,Netral,SMA N 1 SILAEN,1.25,Defisit (Nombok),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-28 11:34:34.068,16.0,Laki-laki,SMA N 1 SILAEN,XI,360000.0,Banyak,Tidak Takut Sama Sekali,Sering,5-6 kali per minggu,"Instagram, WhatsApp, TikTok",> 6 jam per hari,Tidak Sama Sekali,1-2 kali per bulan,Kadang-kadang,360000.0,Kadang-kadang,Jarang,Tidak Setuju,Netral,Tidak Setuju,Tidak Setuju,Netral,SMA N 1 SILAEN,1.0,Boros,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-11-28 11:34:36.076,16.0,Laki-laki,SMA N 1 SILAEN,XI,500000.0,Sedikit,Tidak Takut Sama Sekali,Jarang,1-2 kali per minggu,Instagram,3–4 jam per hari,Sedikit,1-2 kali per bulan,Kadang-kadang,400000.0,Kadang-kadang,Jarang,Netral,Netral,Netral,Netral,Netral,SMA N 1 SILAEN,0.8,Wajar,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 11:34:40.636,16.0,Perempuan,SMA N 1 SILAEN,XI,80000.0,Sangat Banyak,Tidak Takut Sama Sekali,Tidak Pernah,0 kali / Tidak pernah,Instagram,> 6 jam per hari,Sedikit,1-2 kali per bulan,Sering,225000.0,Jarang,Jarang,Sangat Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,Netral,Sangat Tidak Setuju,SMA N 1 SILAEN,2.8125,Defisit (Nombok),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 11:34:42.613,16.0,Perempuan,SMA N 1 SILAEN,XI,100000.0,Cukup,Sedikit Takut,Jarang,0 kali / Tidak pernah,TikTok,< 1 jam per hari,Sedikit,1-2 kali per bulan,Jarang,50000.0,Jarang,Jarang,Netral,Tidak Setuju,Tidak Setuju,Tidak Setuju,Tidak Setuju,SMA N 1 SILAEN,0.5,Wajar,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-11-28 11:35:03.004,16.0,Laki-laki,SMA N 1 SILAEN,XI,200000.0,Banyak,Cukup Takut,Kadang-Kadang,1-2 kali per minggu,"Instagram, WhatsApp, TikTok",5–6 jam per hari,Banyak,0 kali /  Tidak pernah,Kadang-kadang,300000.0,Tidak Pernah,Jarang,Tidak Setuju,Netral,Setuju,Netral,Netral,SMA N 1 SILAEN,1.5,Defisit (Nombok),0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-11-28 11:35:23.244,15.0,Laki-laki,SMA N 1 SILAEN,X,200000.0,Cukup,Cukup Takut,Kadang-Kadang,1-2 kali per minggu,WhatsApp,3–4 jam per hari,Cukup,1-2 kali per bulan,Jarang,100000.0,Jarang,Jarang,Netral,Netral,Netral,Netral,Netral,SMA N 1 SILAEN,0.5,Wajar,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-28 11:35:30.927,17.0,Laki-laki,SMA N 1 SILAEN,XI,100000.0,Tidak Sama Sekali,Sedikit Takut,Jarang,1-2 kali per minggu,WhatsApp,1–2 jam per hari,Sedikit,0 kali /  Tidak pernah,Jarang,100000.0,Jarang,Jarang,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,Setuju,Tidak Setuju,SMA N 1 SILAEN,1.0,Boros,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-28 11:35:36.783,15.0,Perempuan,SMA N 1 SILAEN,X,50000.0,Banyak,Tidak Takut Sama Sekali,Tidak Pernah,0 kali / Tidak pernah,Instagram,< 1 jam per hari,Tidak Sama Sekali,0 kali /  Tidak pernah,Jarang,100000.0,Tidak Pernah,Tidak Pernah,Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,Tidak Setuju,SMA N 1 SILAEN,2.0,Defisit (Nombok),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 11:35:38.023,18.0,Laki-laki,SMA N 1 SILAEN,XI,300000.0,Sedikit,Cukup Takut,Kadang-Kadang,1-2 kali per minggu,Instagram,< 1 jam per hari,Sedikit,0 kali /  Tidak pernah,Jarang,250000.0,Jarang,Jarang,Sangat Tidak Setuju,Netral,Netral,Sangat Tidak Setuju,Netral,SMA N 1 SILAEN,0.8333333333333334,Boros,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 11:35:38.641,17.0,Perempuan,SMA N 1 SILAEN,XI,200000.0,Cukup,Tidak Takut Sama Sekali,Kadang-Kadang,0 kali / Tidak pernah,Instagram,3–4 jam per hari,Banyak,3-4 kali per bulan,Kadang-kadang,200000.0,Kadang-kadang,Jarang,Tidak Setuju,Netral,Netral,Tidak Setuju,Tidak Setuju,SMA N 1 SILAEN,1.0,Boros,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-28 11:35:41.125,16.0,Laki-laki,SMA N 1 SILAEN,XI,100000.0,Banyak,Tidak Takut Sama Sekali,Jarang,1-2 kali per minggu,"Instagram, WhatsApp, TikTok",1–2 jam per hari,Cukup,1-2 kali per bulan,Kadang-kadang,100000.0,Kadang-kadang,Jarang,Sangat Tidak Setuju,Netral,Netral,Netral,Netral,SMA N 1 SILAEN,1.0,Boros,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
